grupi_id,base_id,oracle_id,n_amendments,schema,base_effective,oracle_effective,pair_index,redaction_count,title
331584,107122016011,107122016012,284,tyviseadus,2016-12-17,2017-01-01,5,27,Töölepingu seadus
331584,107122016012,128042017002,284,tyviseadus,2017-01-01,2017-05-08,6,27,Töölepingu seadus
331584,128042017002,128042017003,284,tyviseadus,2017-05-08,2017-07-01,7,27,Töölepingu seadus
331584,128042017003,128112017030,284,tyviseadus,2017-07-01,2018-01-01,8,27,Töölepingu seadus
331584,128112017030,126062018015,284,tyviseadus,2018-01-01,2018-07-01,9,27,Töölepingu seadus
331584,126062018015,126102018028,284,tyviseadus,2018-07-01,2018-11-05,10,27,Töölepingu seadus
331584,126102018028,110012019020,284,tyviseadus,2018-11-05,2019-01-20,11,27,Töölepingu seadus
331584,110012019020,109072020004,284,tyviseadus,2019-01-20,2020-07-30,12,27,Töölepingu seadus
331584,109072020004,128052021019,284,tyviseadus,2020-07-30,2021-06-07,13,27,Töölepingu seadus
331584,128052021019,122102021005,284,tyviseadus,2021-06-07,2021-11-01,14,27,Töölepingu seadus
331584,122102021005,112112021003,284,tyviseadus,2021-11-01,2021-11-22,15,27,Töölepingu seadus
331584,112112021003,131032022010,284,tyviseadus,2021-11-22,2022-04-01,16,27,Töölepingu seadus
331584,131032022010,130042022002,284,tyviseadus,2022-04-01,2022-08-01,17,27,Töölepingu seadus
331584,130042022002,130042022003,284,tyviseadus,2022-08-01,2022-09-01,18,27,Töölepingu seadus
331584,130042022003,105102022004,284,tyviseadus,2022-09-01,2022-10-15,19,27,Töölepingu seadus
331584,105102022004,114122022005,284,tyviseadus,2022-10-15,2022-12-24,20,27,Töölepingu seadus
331584,114122022005,114122022006,284,tyviseadus,2022-12-24,2023-01-01,21,27,Töölepingu seadus
331584,114122022006,111012023013,284,tyviseadus,2023-01-01,2023-02-01,22,27,Töölepingu seadus
331584,111012023013,102052024027,284,tyviseadus,2023-02-01,2024-05-15,23,27,Töölepingu seadus
331584,102052024027,102052024028,284,tyviseadus,2024-05-15,2024-06-15,24,27,Töölepingu seadus
331584,102052024028,123122024006,284,tyviseadus,2024-06-15,2025-09-01,25,27,Töölepingu seadus
331584,123122024006,103022026015,284,tyviseadus,2025-09-01,2026-02-13,26,27,Töölepingu seadus
333860,114012014005,119052020010,44,tyviseadus,2014-01-24,2020-05-29,1,3,Maareformi käigus kasutusvaldusesse antud maa omandamise seadus
333860,119052020010,104122024021,44,tyviseadus,2020-05-29,2025-01-01,2,3,Maareformi käigus kasutusvaldusesse antud maa omandamise seadus
335078,13315648,130062015046,96,tyviseadus,2011-01-01,2015-09-01,1,10,Hasartmängumaksu seadus
335078,130062015046,106072018006,96,tyviseadus,2015-09-01,2018-09-01,2,10,Hasartmängumaksu seadus
335078,106072018006,124102018002,96,tyviseadus,2018-09-01,2019-01-01,3,10,Hasartmängumaksu seadus
335078,124102018002,101072023006,96,tyviseadus,2019-01-01,2024-01-01,4,10,Hasartmängumaksu seadus
335078,101072023006,105042024004,96,tyviseadus,2024-01-01,2024-04-15,5,10,Hasartmängumaksu seadus
335078,105042024004,118022026002,96,tyviseadus,2024-04-15,2026-03-01,6,10,Hasartmängumaksu seadus
335078,118022026002,118022026003,96,tyviseadus,2026-03-01,2027-01-01,7,10,Hasartmängumaksu seadus
335078,118022026003,118022026004,96,tyviseadus,2027-01-01,2028-01-01,8,10,Hasartmängumaksu seadus
335078,118022026004,118022026005,96,tyviseadus,2028-01-01,2029-01-01,9,10,Hasartmängumaksu seadus
335409,122032011011,122032011012,424,tyviseadus,2011-04-01,2011-07-01,1,26,Politsei ja piirivalve seadus
335409,122032011012,104072012021,424,tyviseadus,2011-07-01,2012-08-01,2,26,Politsei ja piirivalve seadus
335409,104072012021,104072012022,424,tyviseadus,2012-08-01,2012-09-01,3,26,Politsei ja piirivalve seadus
335409,104072012022,131122012007,424,tyviseadus,2012-09-01,2013-01-01,4,26,Politsei ja piirivalve seadus
335409,131122012007,126032013012,424,tyviseadus,2013-01-01,2013-04-01,5,26,Politsei ja piirivalve seadus
335409,126032013012,102122014008,424,tyviseadus,2013-04-01,2014-12-12,6,26,Politsei ja piirivalve seadus
335409,102122014008,131122014022,424,tyviseadus,2014-12-12,2015-01-01,7,26,Politsei ja piirivalve seadus
335409,131122014022,131122015029,424,tyviseadus,2015-01-01,2016-07-01,8,26,Politsei ja piirivalve seadus
335409,131122015029,115122016007,424,tyviseadus,2016-07-01,2017-01-01,9,26,Politsei ja piirivalve seadus
335409,115122016007,105052017004,424,tyviseadus,2017-01-01,2017-07-01,10,26,Politsei ja piirivalve seadus
335409,105052017004,106072017006,424,tyviseadus,2017-07-01,2017-10-01,11,26,Politsei ja piirivalve seadus
335409,106072017006,125052018010,424,tyviseadus,2017-10-01,2019-01-01,12,26,Politsei ja piirivalve seadus
335409,125052018010,105022019003,424,tyviseadus,2019-01-01,2019-02-15,13,26,Politsei ja piirivalve seadus
335409,105022019003,104072020002,424,tyviseadus,2019-02-15,2020-07-14,14,26,Politsei ja piirivalve seadus
335409,104072020002,110122020023,424,tyviseadus,2020-07-14,2021-01-01,15,26,Politsei ja piirivalve seadus
335409,110122020023,108072021010,424,tyviseadus,2021-01-01,2021-07-15,16,26,Politsei ja piirivalve seadus
335409,108072021010,119012022004,424,tyviseadus,2021-07-15,2022-01-29,17,26,Politsei ja piirivalve seadus
335409,119012022004,119012022005,424,tyviseadus,2022-01-29,2022-04-01,18,26,Politsei ja piirivalve seadus
335409,119012022005,129062024022,424,tyviseadus,2022-04-01,2024-07-09,19,26,Politsei ja piirivalve seadus
335409,129062024022,114032025028,424,tyviseadus,2024-07-09,2025-01-01,20,26,Politsei ja piirivalve seadus
335409,114032025028,131122024038,424,tyviseadus,2025-01-01,2025-01-10,21,26,Politsei ja piirivalve seadus
335409,131122024038,108042025009,424,tyviseadus,2025-01-10,2025-04-18,22,26,Politsei ja piirivalve seadus
335409,108042025009,109102025005,424,tyviseadus,2025-04-18,2025-10-12,23,26,Politsei ja piirivalve seadus
335409,109102025005,123102025002,424,tyviseadus,2025-10-12,2025-11-02,24,26,Politsei ja piirivalve seadus
335409,123102025002,123102025003,424,tyviseadus,2025-11-02,9999-99-99,25,26,Politsei ja piirivalve seadus
335616,119122012013,109102013005,176,tyviseadus,2013-01-01,2013-10-28,1,10,Konsulaarseadus
335616,109102013005,121042018007,176,tyviseadus,2013-10-28,2018-05-01,2,10,Konsulaarseadus
335616,121042018007,118122019008,176,tyviseadus,2018-05-01,2019-12-28,3,10,Konsulaarseadus
335616,118122019008,131122019018,176,tyviseadus,2019-12-28,2020-01-06,4,10,Konsulaarseadus
335616,131122019018,131122019019,176,tyviseadus,2020-01-06,2020-02-01,5,10,Konsulaarseadus
335616,131122019019,108072021008,176,tyviseadus,2020-02-01,2021-07-15,6,10,Konsulaarseadus
335616,108072021008,112032022016,176,tyviseadus,2021-07-15,2022-03-22,7,10,Konsulaarseadus
335616,112032022016,129062024017,176,tyviseadus,2022-03-22,2025-01-01,8,10,Konsulaarseadus
335616,129062024017,117042025024,176,tyviseadus,2025-01-01,2025-05-01,9,10,Konsulaarseadus
335691,128122010020,119122012010,386,tyviseadus,2011-01-01,2012-12-29,1,14,Perekonnaseisutoimingute seadus
335691,119122012010,131122015033,386,tyviseadus,2012-12-29,2016-01-01,2,14,Perekonnaseisutoimingute seadus
335691,131122015033,110032016008,386,tyviseadus,2016-01-01,2016-07-01,3,14,Perekonnaseisutoimingute seadus
335691,110032016008,101022019006,386,tyviseadus,2016-07-01,2019-02-16,4,14,Perekonnaseisutoimingute seadus
335691,101022019006,118122019004,386,tyviseadus,2019-02-16,2019-12-28,5,14,Perekonnaseisutoimingute seadus
335691,118122019004,118122019005,386,tyviseadus,2019-12-28,2020-01-01,6,14,Perekonnaseisutoimingute seadus
335691,118122019005,112032022017,386,tyviseadus,2020-01-01,2022-03-22,7,14,Perekonnaseisutoimingute seadus
335691,112032022017,110112022013,386,tyviseadus,2022-03-22,2022-11-20,8,14,Perekonnaseisutoimingute seadus
335691,110112022013,110112022014,386,tyviseadus,2022-11-20,2022-12-30,9,14,Perekonnaseisutoimingute seadus
335691,110112022014,110112022015,386,tyviseadus,2022-12-30,2023-01-01,10,14,Perekonnaseisutoimingute seadus
335691,110112022015,129062024018,386,tyviseadus,2023-01-01,2025-01-01,11,14,Perekonnaseisutoimingute seadus
335691,129062024018,121112025005,386,tyviseadus,2025-01-01,2025-12-02,12,14,Perekonnaseisutoimingute seadus
335691,121112025005,121112025006,386,tyviseadus,2025-12-02,2026-01-01,13,14,Perekonnaseisutoimingute seadus
336245,123122010035,104072011010,302,tyviseadus,2011-01-02,2011-07-14,1,12,Sadamaseadus
336245,104072011010,130052013012,302,tyviseadus,2011-07-14,2013-06-09,2,12,Sadamaseadus
336245,130052013012,130052013013,302,tyviseadus,2013-06-09,2013-07-01,3,12,Sadamaseadus
336245,130052013013,122052018011,302,tyviseadus,2013-07-01,2018-05-23,4,12,Sadamaseadus
336245,122052018011,110122020033,302,tyviseadus,2018-05-23,2021-01-01,5,12,Sadamaseadus
336245,110122020033,131052021005,302,tyviseadus,2021-01-01,2021-06-01,6,12,Sadamaseadus
336245,131052021005,130122021018,302,tyviseadus,2021-06-01,2022-01-01,7,12,Sadamaseadus
336245,130122021018,103012022021,302,tyviseadus,2022-01-01,2022-01-13,8,12,Sadamaseadus
336245,103012022021,108102024018,302,tyviseadus,2022-01-13,2024-10-18,9,12,Sadamaseadus
336245,108102024018,117042025037,302,tyviseadus,2024-10-18,2025-05-01,10,12,Sadamaseadus
336245,117042025037,130122025025,302,tyviseadus,2025-05-01,2026-01-01,11,12,Sadamaseadus
336584,108112010020,108112010021,116,tyviseadus,2010-11-18,2011-01-01,1,10,Hädaolukorra seadus
336584,108112010021,130122011044,116,tyviseadus,2011-01-01,2012-01-01,2,10,Hädaolukorra seadus
336584,130122011044,130102012002,116,tyviseadus,2012-01-01,2013-01-01,3,10,Hädaolukorra seadus
336584,130102012002,130102012003,116,tyviseadus,2013-01-01,2013-04-01,4,10,Hädaolukorra seadus
336584,130102012003,130102012004,116,tyviseadus,2013-04-01,2014-01-01,5,10,Hädaolukorra seadus
336584,130102012004,121052014028,116,tyviseadus,2014-01-01,2014-05-31,6,10,Hädaolukorra seadus
336584,121052014028,121052014029,116,tyviseadus,2014-05-31,2014-07-01,7,10,Hädaolukorra seadus
336584,121052014029,116122014013,116,tyviseadus,2014-07-01,2014-12-17,8,10,Hädaolukorra seadus
336584,116122014013,116122014014,116,tyviseadus,2014-12-17,2015-01-01,9,10,Hädaolukorra seadus
338793,105012011018,128062012028,362,tyviseadus,2011-01-15,2013-03-01,1,22,Riigivaraseadus
338793,128062012028,115032013036,362,tyviseadus,2013-03-01,2013-03-20,2,22,Riigivaraseadus
338793,115032013036,105042013007,362,tyviseadus,2013-03-20,2013-04-15,3,22,Riigivaraseadus
338793,105042013007,121032014030,362,tyviseadus,2013-04-15,2014-03-31,4,22,Riigivaraseadus
338793,121032014030,129062014133,362,tyviseadus,2014-03-31,2014-07-01,5,22,Riigivaraseadus
338793,129062014133,129062014134,362,tyviseadus,2014-07-01,2015-01-01,6,22,Riigivaraseadus
338793,129062014134,130062015059,362,tyviseadus,2015-01-01,2015-09-01,7,22,Riigivaraseadus
338793,130062015059,106072017009,362,tyviseadus,2015-09-01,2017-07-16,8,22,Riigivaraseadus
338793,106072017009,106072017010,362,tyviseadus,2017-07-16,2018-01-01,9,22,Riigivaraseadus
338793,106072017010,122012018009,362,tyviseadus,2018-01-01,2018-02-01,10,22,Riigivaraseadus
338793,122012018009,128032018002,362,tyviseadus,2018-02-01,2018-04-07,11,22,Riigivaraseadus
338793,128032018002,119052020011,362,tyviseadus,2018-04-07,2020-05-29,12,22,Riigivaraseadus
338793,119052020011,110122020032,362,tyviseadus,2020-05-29,2021-01-01,13,22,Riigivaraseadus
338793,110122020032,122052021006,362,tyviseadus,2021-01-01,2021-06-01,14,22,Riigivaraseadus
338793,122052021006,128122021004,362,tyviseadus,2021-06-01,2022-01-01,15,22,Riigivaraseadus
338793,128122021004,115032022013,362,tyviseadus,2022-01-01,2022-03-25,16,22,Riigivaraseadus
338793,115032022013,109082022019,362,tyviseadus,2022-03-25,2022-09-01,17,22,Riigivaraseadus
338793,109082022019,123022023002,362,tyviseadus,2022-09-01,2023-02-24,18,22,Riigivaraseadus
338793,123022023002,117032023066,362,tyviseadus,2023-02-24,2023-04-01,19,22,Riigivaraseadus
338793,117032023066,130122024016,362,tyviseadus,2023-04-01,2025-01-01,20,22,Riigivaraseadus
338793,130122024016,131122025006,362,tyviseadus,2025-01-01,2026-01-01,21,22,Riigivaraseadus
338795,117112011002,121022013002,226,tyviseadus,2011-11-27,2013-02-28,1,6,Euroopa Liidu ühise põllumajanduspoliitika rakendamise seadus
338795,121022013002,104072013006,226,tyviseadus,2013-02-28,2013-07-14,2,6,Euroopa Liidu ühise põllumajanduspoliitika rakendamise seadus
338795,104072013006,104072013007,226,tyviseadus,2013-07-14,2013-09-01,3,6,Euroopa Liidu ühise põllumajanduspoliitika rakendamise seadus
338795,104072013007,121052014030,226,tyviseadus,2013-09-01,2014-05-31,4,6,Euroopa Liidu ühise põllumajanduspoliitika rakendamise seadus
338795,121052014030,121052014031,226,tyviseadus,2014-05-31,2014-07-01,5,6,Euroopa Liidu ühise põllumajanduspoliitika rakendamise seadus
339043,127062012012,112032015098,184,tyviseadus,2012-07-07,2015-10-01,1,11,Perekonnaseadus
339043,112032015098,112032015099,184,tyviseadus,2015-10-01,2016-01-01,2,11,Perekonnaseadus
339043,112032015099,110032016003,184,tyviseadus,2016-01-01,2016-07-01,3,11,Perekonnaseadus
339043,110032016003,109052017028,184,tyviseadus,2016-07-01,2017-07-01,4,11,Perekonnaseadus
339043,109052017028,109052017029,184,tyviseadus,2017-07-01,2018-03-01,5,11,Perekonnaseadus
339043,109052017029,127102020015,184,tyviseadus,2018-03-01,2020-11-06,6,11,Perekonnaseadus
339043,127102020015,110112022011,184,tyviseadus,2020-11-06,2022-11-20,7,11,Perekonnaseadus
339043,110112022011,111012023011,184,tyviseadus,2022-11-20,2023-02-01,8,11,Perekonnaseadus
339043,111012023011,111012023012,184,tyviseadus,2023-02-01,2023-07-01,9,11,Perekonnaseadus
339043,111012023012,107052025017,184,tyviseadus,2023-07-01,2025-01-01,10,11,Perekonnaseadus
339920,109122010009,121032011053,304,tyviseadus,2011-01-01,2011-04-05,1,28,Välismaalaste seadus
339920,121032011053,121032011054,304,tyviseadus,2011-04-05,2011-06-19,2,28,Välismaalaste seadus
339920,121032011054,130062011002,304,tyviseadus,2011-06-19,2011-07-01,3,28,Välismaalaste seadus
339920,130062011002,130062011003,304,tyviseadus,2011-07-01,2011-07-20,4,28,Välismaalaste seadus
339920,130062011003,129062012050,304,tyviseadus,2011-07-20,2012-07-01,5,28,Välismaalaste seadus
339920,129062012050,129062012051,304,tyviseadus,2012-07-01,2013-01-01,6,28,Välismaalaste seadus
339920,129062012051,118042013012,304,tyviseadus,2013-01-01,2013-04-28,7,28,Välismaalaste seadus
339920,118042013012,102072013065,304,tyviseadus,2013-04-28,2013-07-12,8,28,Välismaalaste seadus
339920,102072013065,102072013066,304,tyviseadus,2013-07-12,2013-09-01,9,28,Välismaalaste seadus
339920,102072013066,103072013004,304,tyviseadus,2013-09-01,2013-10-01,10,28,Välismaalaste seadus
339920,103072013004,123122013069,304,tyviseadus,2013-10-01,2014-01-01,11,28,Välismaalaste seadus
339920,123122013069,115032014092,304,tyviseadus,2014-01-01,2014-07-01,12,28,Välismaalaste seadus
339920,115032014092,119032015072,304,tyviseadus,2014-07-01,2015-03-29,13,28,Välismaalaste seadus
339920,119032015072,106042016020,304,tyviseadus,2015-03-29,2016-05-01,14,28,Välismaalaste seadus
339920,106042016020,126062017071,304,tyviseadus,2016-05-01,2017-07-06,15,28,Välismaalaste seadus
339920,126062017071,126062017072,304,tyviseadus,2017-07-06,2017-10-01,16,28,Välismaalaste seadus
339920,126062017072,104072017123,304,tyviseadus,2017-10-01,2018-01-01,17,28,Välismaalaste seadus
339920,104072017123,117052018002,304,tyviseadus,2018-01-01,2018-05-23,18,28,Välismaalaste seadus
339920,117052018002,106052020046,304,tyviseadus,2018-05-23,2020-05-07,19,28,Välismaalaste seadus
339920,106052020046,117062020005,304,tyviseadus,2020-05-07,2020-07-01,20,28,Välismaalaste seadus
339920,117062020005,108072021017,304,tyviseadus,2020-07-01,2021-07-15,21,28,Välismaalaste seadus
339920,108072021017,114052022002,304,tyviseadus,2021-07-15,2022-05-24,22,28,Välismaalaste seadus
339920,114052022002,114052022003,304,tyviseadus,2022-05-24,2022-08-01,23,28,Välismaalaste seadus
339920,114052022003,114052022004,304,tyviseadus,2022-08-01,2022-09-01,24,28,Välismaalaste seadus
339920,114052022004,106072023120,304,tyviseadus,2022-09-01,2024-01-01,25,28,Välismaalaste seadus
339920,106072023120,105042024006,304,tyviseadus,2024-01-01,2024-04-15,26,28,Välismaalaste seadus
339920,105042024006,107062024015,304,tyviseadus,2024-04-15,2024-06-17,27,28,Välismaalaste seadus
339941,130122010026,129062012058,288,tyviseadus,2011-01-01,2013-01-01,1,13,Kohtutäituri seadus
339941,129062012058,131122012017,288,tyviseadus,2013-01-01,2013-01-10,2,13,Kohtutäituri seadus
339941,131122012017,131122012018,288,tyviseadus,2013-01-10,2013-03-01,3,13,Kohtutäituri seadus
339941,131122012018,131012014015,288,tyviseadus,2013-03-01,2014-02-01,4,13,Kohtutäituri seadus
339941,131012014015,105032015003,288,tyviseadus,2014-02-01,2015-03-06,5,13,Kohtutäituri seadus
339941,105032015003,112032015094,288,tyviseadus,2015-03-06,2016-03-01,6,13,Kohtutäituri seadus
339941,112032015094,126062017059,288,tyviseadus,2016-03-01,2017-07-06,7,13,Kohtutäituri seadus
339941,126062017059,122122020041,288,tyviseadus,2017-07-06,2021-01-01,8,13,Kohtutäituri seadus
339941,122122020041,122032021004,288,tyviseadus,2021-01-01,2021-04-01,9,13,Kohtutäituri seadus
339941,122032021004,109042021006,288,tyviseadus,2021-04-01,2021-04-19,10,13,Kohtutäituri seadus
339941,109042021006,109042021007,288,tyviseadus,2021-04-19,2021-07-01,11,13,Kohtutäituri seadus
339941,109042021007,114032025016,288,tyviseadus,2021-07-01,2025-01-01,12,13,Kohtutäituri seadus
339952,129062014130,128122017011,60,tyviseadus,2014-07-01,2018-03-01,1,3,Kõrgemate riigiteenijate ametipalkade seadus
339952,128122017011,104012024003,60,tyviseadus,2018-03-01,2024-03-15,2,3,Kõrgemate riigiteenijate ametipalkade seadus
340149,102112011010,126042013008,260,tyviseadus,2011-11-12,2013-05-06,1,13,Makseasutuste ja e-raha asutuste seadus
340149,126042013008,109052014012,260,tyviseadus,2013-05-06,2014-05-19,2,13,Makseasutuste ja e-raha asutuste seadus
340149,109052014012,107122017002,260,tyviseadus,2014-05-19,2018-01-13,3,13,Makseasutuste ja e-raha asutuste seadus
340149,107122017002,107122017003,260,tyviseadus,2018-01-13,2018-01-15,4,13,Makseasutuste ja e-raha asutuste seadus
340149,107122017003,101032023052,260,tyviseadus,2018-01-15,2023-03-11,5,13,Makseasutuste ja e-raha asutuste seadus
340149,101032023052,121062024048,260,tyviseadus,2023-03-11,2024-07-01,6,13,Makseasutuste ja e-raha asutuste seadus
340149,121062024048,121062024049,260,tyviseadus,2024-07-01,2024-09-01,7,13,Makseasutuste ja e-raha asutuste seadus
340149,121062024049,111102024015,260,tyviseadus,2024-09-01,2024-10-21,8,13,Makseasutuste ja e-raha asutuste seadus
340149,111102024015,111102024016,260,tyviseadus,2024-10-21,2025-01-17,9,13,Makseasutuste ja e-raha asutuste seadus
340149,111102024016,111112025011,260,tyviseadus,2025-01-17,2025-11-21,10,13,Makseasutuste ja e-raha asutuste seadus
340149,111112025011,113022026009,260,tyviseadus,2025-11-21,2026-03-01,11,13,Makseasutuste ja e-raha asutuste seadus
