amendments,statute_id,bucket,reason,detail,last_status
1,2003/1331,suspect,oracle_suspect,2015/1152 eff 2016-01-01 > cutoff 2015-09-18,
1,2003/1347,suspect,oracle_suspect,2004/188 eff 2004-03-24 > cutoff 2004-03-18,
1,2003/167,suspect,oracle_suspect,2006/321 eff 2006-05-10 > cutoff 2006-05-04,
1,2003/198,suspect,oracle_suspect,2004/1168 eff 2005-01-01 > cutoff 2004-12-21,
1,2003/230,suspect,oracle_suspect,2009/1592 eff 2010-01-01 > cutoff 2009-12-22,
1,2003/255,suspect,oracle_suspect,2004/15 eff 2004-02-01 > cutoff 2004-01-20,
1,2003/270,suspect,oracle_suspect,2007/757 eff 2007-07-11 > cutoff 2007-07-05,
1,2003/316,suspect,oracle_suspect,2006/104 eff 2006-02-15 > cutoff 2006-02-09,
1,2003/357,suspect,oracle_suspect,2004/498 eff 2005-01-01 > cutoff 2004-06-16,
1,2003/358,suspect,oracle_suspect,2004/499 eff 2005-01-01 > cutoff 2004-06-16,
1,2003/366,suspect,oracle_suspect,2022/479 eff 2022-07-01 > cutoff 2022-06-22,
1,2003/416,core,,,OK
1,2003/45,suspect,oracle_suspect,2023/52 eff 2023-06-01 > cutoff 2023-01-05,
1,2003/497,suspect,oracle_suspect,2009/1561 eff 2010-01-01 > cutoff 2009-12-22,
1,2003/513,suspect,oracle_suspect,2006/1114 eff 2007-01-01 > cutoff 2006-12-08,
1,2003/542,suspect,oracle_suspect,2009/1824 eff 2010-01-01 > cutoff 2009-12-29,
1,2003/680,suspect,oracle_suspect,2006/1015 eff 2007-01-01 > cutoff 2006-11-23,
1,2003/786,suspect,oracle_suspect,2004/999 eff 2004-12-01 > cutoff 2004-11-25,
1,2003/905,suspect,oracle_suspect,2006/662 eff 2006-08-01 > cutoff 2006-07-27,
1,2003/939,suspect,oracle_suspect,2006/429 eff 2006-07-01 > cutoff 2006-06-02,
1,2003/973,suspect,oracle_suspect,2017/15 eff 2017-01-16 > cutoff 2017-01-12,
1,2004/1167,suspect,oracle_suspect,2006/556 eff 2006-09-01 > cutoff 2006-06-29,
1,2004/117,suspect,oracle_suspect,2007/1396 eff 2008-01-01 > cutoff 2007-12-20,
1,2004/1285,suspect,oracle_suspect,2005/1064 eff 2006-01-01 > cutoff 2005-12-16,
1,2004/1409,suspect,oracle_suspect,2009/1814 eff 2010-01-01 > cutoff 2009-12-29,
1,2004/1425,suspect,oracle_suspect,2005/1063 eff 2006-01-01 > cutoff 2005-12-16,
1,2004/160,suspect,oracle_suspect,2004/1403 eff 2005-01-01 > cutoff 2004-12-30,
1,2004/27,core,,,OK
1,2004/282,suspect,oracle_suspect,2025/141 eff 2025-06-28 > cutoff 2025-04-04,
1,2004/435,suspect,oracle_suspect,2007/716 eff 2007-07-01 > cutoff 2007-06-14,
1,2004/496,suspect,oracle_suspect,2019/150 eff 2019-02-01 > cutoff 2019-01-24,
1,2004/515,suspect,oracle_suspect,2004/1318 eff 2004-12-31 > cutoff 2004-12-30,
1,2004/581,suspect,oracle_suspect,2010/931 eff 2010-12-01 > cutoff 2010-11-04,
1,2004/613,suspect,oracle_suspect,2005/737 eff 2005-10-01 > cutoff 2005-09-08,
1,2004/618,suspect,oracle_suspect,2010/1203 eff 2011-01-01 > cutoff 2010-12-21,
1,2004/619,suspect,oracle_suspect,2009/1794 eff 2010-01-01 > cutoff 2009-12-29,
1,2004/799,suspect,oracle_suspect,2007/1105 eff 2008-01-01 > cutoff 2007-11-29,
1,2004/849,suspect,oracle_suspect,2005/89 eff 2005-02-21 > cutoff 2005-01-31,
1,2004/950,suspect,oracle_suspect,2006/902 eff 2006-11-01 > cutoff 2006-10-19,
1,2004/971,suspect,oracle_suspect,2009/1529 eff 2010-01-01 > cutoff 2009-12-22,
1,2004/975,suspect,oracle_suspect,2005/643 eff 2005-09-01 > cutoff 2005-08-25,
1,2004/979,suspect,oracle_suspect,2009/1116 eff 2010-01-01 > cutoff 2009-12-17,
1,2005/1078,suspect,oracle_suspect,2010/517 eff 2010-09-01 > cutoff 2010-06-11,
1,2005/1192,suspect,oracle_suspect,2013/456 eff 2013-08-01 > cutoff 2013-06-19,
1,2005/1242,suspect,oracle_suspect,2006/540 eff 2006-07-01 > cutoff 2006-06-29,
1,2005/1282,suspect,oracle_suspect,2006/275 eff 2006-05-01 > cutoff 2006-04-20,
1,2005/179,suspect,oracle_suspect,2007/1394 eff 2008-01-01 > cutoff 2007-12-20,
1,2005/274,suspect,oracle_suspect,2015/341 eff 2015-04-01 > cutoff 2015-03-26,
1,2005/336,suspect,oracle_suspect,2006/240 eff 2006-05-01 > cutoff 2006-03-31,
1,2005/452,core,,,OK
1,2005/621,suspect,oracle_suspect,2009/1306 eff 2010-01-01 > cutoff 2009-12-22,
1,2005/624,suspect,oracle_suspect,2014/338 eff 2014-04-29 > cutoff 2014-04-24,
1,2005/652,suspect,oracle_suspect,2006/260 eff 2006-05-01 > cutoff 2006-04-06,
1,2005/659,suspect,oracle_suspect,2014/775 eff 2014-10-01 > cutoff 2014-09-25,
1,2005/663,suspect,oracle_suspect,2007/380 eff 2007-10-01 > cutoff 2007-03-30,
1,2005/758,suspect,oracle_suspect,2006/224 eff 2006-04-05 > cutoff 2006-03-30,
1,2005/76,suspect,oracle_suspect,2023/54 eff 2023-06-01 > cutoff 2023-01-05,
1,2005/829,suspect,oracle_suspect,2015/1605 eff 2016-01-01 > cutoff 2015-12-30,
1,2005/836,suspect,oracle_suspect,2008/693 eff 2008-11-24 > cutoff 2008-11-13,
1,2006/1068,suspect,oracle_suspect,2022/738 eff 2023-01-01 > cutoff 2022-07-08,
1,2006/1082,suspect,oracle_suspect,2007/323 eff 2007-05-01 > cutoff 2007-03-30,
1,2006/1148,suspect,oracle_suspect,2007/1320 eff 2008-02-01 > cutoff 2007-12-20,
1,2006/1352,suspect,oracle_suspect,2012/2 eff 2012-01-31 > cutoff 2012-01-10,
1,2006/1395,suspect,oracle_suspect,2007/827 eff 2007-09-01 > cutoff 2007-08-28,
1,2006/231,suspect,oracle_suspect,2006/493 eff 2006-06-21 > cutoff 2006-06-15,
1,2006/25,suspect,oracle_suspect,2007/990 eff 2008-01-01 > cutoff 2007-11-09,
1,2006/258,suspect,oracle_suspect,2009/815 eff 2009-11-01 > cutoff 2009-10-22,
1,2006/329,suspect,oracle_suspect,2020/816 eff 2021-01-01 > cutoff 2020-11-19,
1,2006/369,suspect,oracle_suspect,2013/103 eff 2013-09-01 > cutoff 2013-01-31,
1,2006/475,suspect,oracle_suspect,2021/798 eff 2021-10-01 > cutoff 2021-08-26,
1,2006/576,core,,,OK
1,2006/665,suspect,oracle_suspect,2009/1811 eff 2010-01-01 > cutoff 2009-12-29,
1,2006/7,suspect,oracle_suspect,2022/1255 eff 2023-01-01 > cutoff 2022-12-20,
1,2006/731,suspect,oracle_suspect,2006/781 eff 2006-10-01 > cutoff 2006-09-14,
1,2006/765,suspect,oracle_suspect,2022/808 eff 2022-10-01 > cutoff 2022-09-08,
1,2006/767,suspect,oracle_suspect,2010/476 eff 2010-06-11 > cutoff 2010-06-04,
1,2006/78,suspect,oracle_suspect,2018/1350 eff 2019-01-01 > cutoff 2018-12-28,
1,2006/84,suspect,oracle_suspect,2008/1144 eff 2009-01-01 > cutoff 2008-12-30,
1,2006/938,suspect,oracle_suspect,2015/1179 eff 2016-01-01 > cutoff 2015-09-18,
1,2006/940,suspect,oracle_suspect,2008/417 eff 2008-06-25 > cutoff 2008-06-19,
1,2006/965,suspect,oracle_suspect,2008/21 eff 2008-01-21 > cutoff 2008-01-10,
1,2006/971,suspect,oracle_suspect,2010/120 eff 2010-03-01 > cutoff 2010-02-17,
1,2007/1079,suspect,oracle_suspect,2009/841 eff 2009-11-15 > cutoff 2009-11-05,
1,2007/1212,suspect,oracle_suspect,2020/102 eff 2020-03-15 > cutoff 2020-03-04,
1,2007/1231,suspect,oracle_suspect,2015/961 eff 2016-01-01 > cutoff 2015-08-07,
1,2007/1239,suspect,oracle_suspect,2009/253 eff 2009-04-29 > cutoff 2009-04-21,
1,2007/1250,suspect,oracle_suspect,2009/1113 eff 2010-01-01 > cutoff 2009-12-17,
1,2007/1257,suspect,oracle_suspect,2025/1039 eff 2025-12-15 > cutoff 2025-11-27,
1,2007/1266,suspect,oracle_suspect,2009/461 eff 2009-06-29 > cutoff 2009-06-25,
1,2007/1272,suspect,oracle_suspect,2008/624 eff 2008-10-01 > cutoff 2008-09-26,
1,2007/1404,suspect,oracle_suspect,2013/10 eff 2013-01-14 > cutoff 2013-01-10,
1,2007/1434,suspect,oracle_suspect,2013/671 eff 2014-01-01 > cutoff 2013-09-13,
1,2007/1477,core,,,OK
1,2007/213,suspect,oracle_suspect,2015/851 eff 2015-07-08 > cutoff 2015-07-01,
1,2007/269,suspect,oracle_suspect,2011/1285 eff 2012-01-01 > cutoff 2011-12-15,
1,2007/321,suspect,oracle_suspect,2009/1533 eff 2010-01-01 > cutoff 2009-12-22,
1,2007/396,suspect,oracle_suspect,2011/374 eff 2011-05-01 > cutoff 2011-04-28,
1,2007/46,suspect,oracle_suspect,2008/194 eff 2008-04-09 > cutoff 2008-04-03,
1,2007/487,suspect,oracle_suspect,2011/119 eff 2011-03-01 > cutoff 2011-02-11,
1,2007/504,suspect,oracle_suspect,2007/1000 eff 2007-11-14 > cutoff 2007-11-09,
1,2007/509,suspect,oracle_suspect,2008/138 eff 2008-03-18 > cutoff 2008-03-04,
1,2007/520,suspect,oracle_suspect,2010/56 eff 2010-02-01 > cutoff 2010-01-22,
1,2007/614,suspect,oracle_suspect,2010/331 eff 2010-06-01 > cutoff 2010-05-06,
1,2007/639,suspect,oracle_suspect,2010/368 eff 2010-05-20 > cutoff 2010-05-12,
1,2007/641,suspect,oracle_suspect,2010/139 eff 2010-03-05 > cutoff 2010-02-25,
1,2007/663,suspect,oracle_suspect,2010/1137 eff 2011-01-01 > cutoff 2010-12-17,
1,2007/689,core,,,OK
1,2007/71,suspect,oracle_suspect,2013/51 eff 2013-06-01 > cutoff 2013-01-18,
1,2007/721,suspect,oracle_suspect,2013/1281 eff 2014-01-01 > cutoff 2013-12-30,
1,2007/737,suspect,oracle_suspect,2007/1474 eff 2008-01-01 > cutoff 2007-12-21,
1,2007/752,suspect,oracle_suspect,2011/109 eff 2011-02-21 > cutoff 2011-02-10,
1,2007/797,suspect,oracle_suspect,2009/1316 eff 2010-01-01 > cutoff 2009-12-22,
1,2007/813,suspect,oracle_suspect,2008/78 eff 2008-02-11 > cutoff 2008-02-01,
1,2007/818,core,,,OK
1,2007/88,suspect,oracle_suspect,2010/614 eff 2011-01-01 > cutoff 2010-06-23,
1,2007/906,suspect,oracle_suspect,2010/579 eff 2010-09-01 > cutoff 2010-06-17,
1,2007/907,suspect,oracle_suspect,2010/847 eff 2010-10-06 > cutoff 2010-09-23,
1,2007/960,suspect,oracle_suspect,2017/335 eff 2017-07-01 > cutoff 2017-06-08,
1,2008/1045,suspect,oracle_suspect,2010/112 eff 2010-03-01 > cutoff 2010-02-18,
1,2008/1058,suspect,oracle_suspect,2010/176 eff 2010-07-01 > cutoff 2010-03-18,
1,2008/1063,suspect,oracle_suspect,2023/624 eff 2023-09-01 > cutoff 2023-03-30,
1,2008/1083,suspect,oracle_suspect,2011/603 eff 2011-06-15 > cutoff 2011-06-01,
1,2008/174,suspect,oracle_suspect,2009/1115 eff 2010-01-01 > cutoff 2009-12-17,
1,2008/177,suspect,oracle_suspect,2014/711 eff 2014-09-10 > cutoff 2014-09-01,
1,2008/237,suspect,oracle_suspect,2009/937 eff 2010-01-01 > cutoff 2009-11-20,
1,2008/278,suspect,oracle_suspect,2009/982 eff 2010-01-01 > cutoff 2009-11-26,
1,2008/291,suspect,oracle_suspect,2013/645 eff 2013-09-01 > cutoff 2013-08-29,
1,2008/354,suspect,oracle_suspect,2014/710 eff 2014-09-10 > cutoff 2014-09-01,
1,2008/364,suspect,oracle_suspect,2015/1682 eff 2016-01-01 > cutoff 2015-12-30,
1,2008/410,suspect,oracle_suspect,2009/1771 eff 2010-01-01 > cutoff 2009-12-29,
1,2008/422,suspect,oracle_suspect,2009/668 eff 2009-09-26 > cutoff 2009-08-27,
1,2008/435,suspect,oracle_suspect,2010/850 eff 2010-10-06 > cutoff 2010-09-23,
1,2008/474,suspect,oracle_suspect,2011/804 eff 2011-08-01 > cutoff 2011-07-14,
1,2008/48,suspect,oracle_suspect,2021/1089 eff 2021-12-17 > cutoff 2021-12-09,
1,2008/500,suspect,oracle_suspect,2009/1654 eff 2010-01-01 > cutoff 2009-12-29,
1,2008/51,suspect,oracle_suspect,2008/858 eff 2009-01-15 > cutoff 2008-12-10,
1,2008/541,suspect,oracle_suspect,2010/58 eff 2010-02-01 > cutoff 2010-01-22,
1,2008/575,suspect,oracle_suspect,2011/123 eff 2011-05-01 > cutoff 2011-02-11,
1,2008/591,suspect,oracle_suspect,2016/157 eff 2016-04-01 > cutoff 2016-03-03,
1,2008/615,suspect,oracle_suspect,2009/1240 eff 2009-12-30 > cutoff 2009-12-29,
1,2008/637,suspect,oracle_suspect,2009/820 eff 2009-12-01 > cutoff 2009-10-26,
1,2008/638,suspect,oracle_suspect,2013/315 eff 2013-05-08 > cutoff 2013-04-25,
1,2008/646,suspect,oracle_suspect,2009/1114 eff 2010-01-01 > cutoff 2009-12-17,
1,2008/698,suspect,oracle_suspect,2010/167 eff 2010-03-17 > cutoff 2010-03-10,
1,2008/734,suspect,oracle_suspect,2012/171 eff 2012-05-01 > cutoff 2012-04-12,
1,2008/753,suspect,oracle_suspect,2017/301 eff 2017-07-14 > cutoff 2017-05-24,
1,2008/754,suspect,oracle_suspect,2017/302 eff 2017-07-14 > cutoff 2017-05-24,
1,2008/800,suspect,oracle_suspect,2012/676 eff 2013-01-01 > cutoff 2012-11-30,
1,2008/964,suspect,oracle_suspect,2012/191 eff 2012-05-01 > cutoff 2012-03-29,
1,2009/1000,suspect,oracle_suspect,2009/1287 eff 2010-01-01 > cutoff 2009-12-22,
1,2009/1031,suspect,oracle_suspect,2011/971 eff 2011-09-01 > cutoff 2011-08-25,
1,2009/1069,core,,,OK
1,2009/1102,suspect,oracle_suspect,2013/697 eff 2013-10-03 > cutoff 2013-09-26,
1,2009/1109,suspect,oracle_suspect,2014/783 eff 2014-10-01 > cutoff 2014-09-19,
1,2009/1171,suspect,oracle_suspect,2010/330 eff 2010-05-10 > cutoff 2010-05-07,
1,2009/1172,suspect,oracle_suspect,2012/75 eff 2012-03-01 > cutoff 2012-02-16,
1,2009/1234,suspect,oracle_suspect,2010/1253 eff 2011-01-01 > cutoff 2010-12-21,
1,2009/1600,suspect,oracle_suspect,2010/548 eff 2010-07-01 > cutoff 2010-06-11,
1,2009/1652,suspect,oracle_suspect,2011/1414 eff 2012-01-01 > cutoff 2011-12-22,
1,2009/1695,suspect,oracle_suspect,2012/106 eff 2012-03-01 > cutoff 2012-02-23,
1,2009/173,suspect,oracle_suspect,2018/1297 eff 2019-01-01 > cutoff 2018-12-28,
1,2009/1748,suspect,oracle_suspect,2012/511 eff 2012-10-01 > cutoff 2012-09-13,
1,2009/1796,suspect,oracle_suspect,2018/1200 eff 2019-01-01 > cutoff 2018-12-19,
1,2009/1832,suspect,oracle_suspect,2010/1238 eff 2011-01-01 > cutoff 2010-12-20,
1,2009/19,suspect,oracle_suspect,2019/36 eff 2019-10-01 > cutoff 2019-01-11,
1,2009/196,suspect,oracle_suspect,2015/1538 eff 2016-01-01 > cutoff 2015-12-17,
1,2009/205,suspect,oracle_suspect,2013/525 eff 2013-08-01 > cutoff 2013-06-27,
1,2009/251,suspect,oracle_suspect,2009/1628 eff 2010-01-01 > cutoff 2009-12-29,
1,2009/302,suspect,oracle_suspect,2015/556 eff 2015-05-05 > cutoff 2015-04-30,
1,2009/350,suspect,oracle_suspect,2009/1629 eff 2010-01-01 > cutoff 2009-12-29,
1,2009/406,suspect,oracle_suspect,2016/284 eff 2016-05-01 > cutoff 2016-04-22,
1,2009/421,suspect,oracle_suspect,2015/1502 eff 2016-01-01 > cutoff 2015-12-17,
1,2009/442,suspect,oracle_suspect,2014/394 eff 2014-05-27 > cutoff 2014-05-22,
1,2009/451,suspect,oracle_suspect,2018/1195 eff 2019-01-01 > cutoff 2018-12-19,
1,2009/452,suspect,oracle_suspect,2010/833 eff 2010-10-01 > cutoff 2010-09-23,
1,2009/535,suspect,oracle_suspect,2013/297 eff 2013-05-01 > cutoff 2013-04-18,
1,2009/551,suspect,oracle_suspect,2018/855 eff 2018-12-01 > cutoff 2018-11-08,
1,2009/584,suspect,oracle_suspect,2013/931 eff 2014-01-01 > cutoff 2013-12-13,
1,2009/68,suspect,oracle_suspect,2013/948 eff 2014-01-01 > cutoff 2013-12-12,
1,2009/734,suspect,oracle_suspect,2013/1310 eff 2014-01-01 > cutoff 2013-12-30,
1,2009/743,suspect,oracle_suspect,2015/110 eff 2015-02-16 > cutoff 2015-02-10,
1,2009/829,suspect,oracle_suspect,2011/657 eff 2012-05-01 > cutoff 2011-06-17,
1,2009/850,suspect,oracle_suspect,2014/767 eff 2015-01-01 > cutoff 2014-09-19,
1,2009/880,suspect,oracle_suspect,2010/197 eff 2010-04-01 > cutoff 2010-03-18,
1,2010/1076,core,,,OK
1,2010/1077,core,,,OK
1,2010/1149,core,,,OK
1,2010/1211,suspect,oracle_suspect,2011/607 eff 2011-07-01 > cutoff 2011-05-31,
1,2010/1214,suspect,oracle_suspect,2011/556 eff 2011-06-01 > cutoff 2011-05-26,
1,2010/1241,suspect,oracle_suspect,2019/1093 eff 2019-12-21 > cutoff 2019-11-14,
1,2010/1292,suspect,oracle_suspect,2021/167 eff 2021-03-01 > cutoff 2021-02-25,
1,2010/1293,suspect,oracle_suspect,2011/1475 eff 2012-01-01 > cutoff 2011-12-22,
1,2010/1300,suspect,oracle_suspect,2014/1396 eff 2015-01-01 > cutoff 2014-12-30,
1,2010/1372,suspect,oracle_suspect,2012/1026 eff 2013-01-01 > cutoff 2012-12-20,
1,2010/1373,suspect,oracle_suspect,2012/1023 eff 2013-01-01 > cutoff 2012-12-20,
1,2010/1376,core,,,OK
1,2010/138,suspect,oracle_suspect,2010/464 eff 2010-06-09 > cutoff 2010-06-03,
1,2010/319,suspect,oracle_suspect,2023/272 eff 2023-03-15 > cutoff 2023-03-02,
1,2010/365,suspect,oracle_suspect,2013/174 eff 2013-06-01 > cutoff 2013-02-27,
1,2010/5,suspect,oracle_suspect,2010/1123 eff 2010-12-22 > cutoff 2010-12-15,
1,2010/53,suspect,oracle_suspect,2025/1015 eff 2026-01-01 > cutoff 2025-11-20,
1,2010/587,suspect,oracle_suspect,2020/832 eff 2021-01-01 > cutoff 2020-11-26,
1,2010/588,suspect,oracle_suspect,2013/749 eff 2014-01-01 > cutoff 2013-10-24,
1,2010/674,suspect,oracle_suspect,2023/1163 eff 2024-01-01 > cutoff 2023-12-21,
1,2010/722,suspect,oracle_suspect,2025/672 eff 2026-01-01 > cutoff 2025-06-27,
1,2010/800,suspect,oracle_suspect,2017/314 eff 2017-06-01 > cutoff 2017-05-24,
1,2010/820,suspect,oracle_suspect,2018/788 eff 2018-09-17 > cutoff 2018-09-13,
1,2010/824,suspect,oracle_suspect,2012/743 eff 2013-01-01 > cutoff 2012-12-11,
1,2010/908,suspect,oracle_suspect,2011/1224 eff 2012-01-01 > cutoff 2011-11-15,
1,2010/946,suspect,oracle_suspect,2013/204 eff 2013-04-01 > cutoff 2013-03-14,
1,2010/95,suspect,oracle_suspect,2016/850 eff 2016-10-18 > cutoff 2016-10-13,
1,2011/1023,suspect,oracle_suspect,2013/173 eff 2013-03-15 > cutoff 2013-02-27,
1,2011/1053,suspect,oracle_suspect,2022/1256 eff 2023-01-01 > cutoff 2022-12-20,
1,2011/1054,core,,,OK
1,2011/107,suspect,oracle_suspect,2011/958 eff 2011-08-17 > cutoff 2011-08-08,
1,2011/1084,suspect,oracle_suspect,2023/1164 eff 2024-01-01 > cutoff 2023-12-21,
1,2011/1085,suspect,oracle_suspect,2016/198 eff 2016-05-13 > cutoff 2016-03-17,
1,2011/1088,suspect,oracle_suspect,2019/1209 eff 2020-01-01 > cutoff 2019-12-04,
1,2011/1101,suspect,oracle_suspect,2012/576 eff 2013-01-01 > cutoff 2012-10-25,
1,2011/1102,suspect,oracle_suspect,2012/530 eff 2012-10-01 > cutoff 2012-09-27,
1,2011/1108,suspect,oracle_suspect,2013/167 eff 2013-03-01 > cutoff 2013-02-21,
1,2011/1181,suspect,oracle_suspect,2013/16 eff 2013-01-19 > cutoff 2013-01-11,
1,2011/1223,suspect,oracle_suspect,2015/1306 eff 2015-12-01 > cutoff 2015-11-05,
1,2011/1231,suspect,oracle_suspect,2018/21 eff 2018-05-01 > cutoff 2018-01-12,
1,2011/1287,suspect,oracle_suspect,2012/232 eff 2012-06-01 > cutoff 2012-05-10,
1,2011/1289,suspect,oracle_suspect,2014/452 eff 2014-07-01 > cutoff 2014-06-12,
1,2011/1365,suspect,oracle_suspect,2022/978 eff 2023-01-01 > cutoff 2022-12-01,
1,2011/1390,suspect,oracle_suspect,2013/454 eff 2014-01-01 > cutoff 2013-06-19,
1,2011/1405,suspect,oracle_suspect,2014/727 eff 2015-01-01 > cutoff 2014-09-19,
1,2011/1406,suspect,oracle_suspect,2014/728 eff 2015-01-01 > cutoff 2014-09-19,
1,2011/146,suspect,oracle_suspect,2025/980 eff 2026-01-01 > cutoff 2025-11-14,
1,2011/1546,suspect,oracle_suspect,2016/1540 eff 2017-01-01 > cutoff 2016-12-29,
1,2011/1560,suspect,oracle_suspect,2025/1175 eff 2026-01-01 > cutoff 2025-12-11,
1,2011/1566,suspect,oracle_suspect,2015/1118 eff 2015-09-21 > cutoff 2015-09-03,
1,2011/1567,core,,,OK
1,2011/1571,suspect,oracle_suspect,2025/1183 eff 2026-01-01 > cutoff 2025-12-11,
1,2011/1577,core,,,OK
1,2011/167,suspect,oracle_suspect,2015/288 eff 2015-05-01 > cutoff 2015-03-20,
1,2011/168,suspect,oracle_suspect,2015/833 eff 2015-08-01 > cutoff 2015-07-01,
1,2011/177,suspect,oracle_suspect,2015/391 eff 2016-01-01 > cutoff 2015-04-10,
1,2011/21,suspect,oracle_suspect,2020/346 eff 2020-06-01 > cutoff 2020-05-08,
1,2011/213,suspect,oracle_suspect,2014/758 eff 2014-09-24 > cutoff 2014-09-19,
1,2011/246,suspect,oracle_suspect,2015/1491 eff 2015-12-18 > cutoff 2015-12-17,
1,2011/26,suspect,oracle_suspect,2019/1147 eff 2020-01-01 > cutoff 2019-11-29,
1,2011/292,suspect,oracle_suspect,2012/1054 eff 2013-01-01 > cutoff 2012-12-20,
1,2011/325,suspect,oracle_suspect,2023/56 eff 2023-06-01 > cutoff 2023-01-05,
1,2011/326,suspect,oracle_suspect,2023/55 eff 2023-06-01 > cutoff 2023-01-05,
1,2011/330,suspect,oracle_suspect,2013/1154 eff 2014-01-01 > cutoff 2013-12-30,
1,2011/338,suspect,oracle_suspect,2022/1199 eff 2023-01-01 > cutoff 2022-12-20,
1,2011/341,suspect,oracle_suspect,2022/1251 eff 2023-01-01 > cutoff 2022-12-20,
1,2011/408,suspect,oracle_suspect,2018/1378 eff 2019-01-01 > cutoff 2018-12-28,
1,2011/410,suspect,oracle_suspect,2011/434 eff 2011-05-13 > cutoff 2011-05-11,
1,2011/430,suspect,oracle_suspect,2021/1321 eff 2022-01-01 > cutoff 2021-12-22,
1,2011/431,suspect,oracle_suspect,2021/1320 eff 2022-01-01 > cutoff 2021-12-22,
1,2011/432,suspect,oracle_suspect,2013/701 eff 2014-01-01 > cutoff 2013-09-26,
1,2011/516,suspect,oracle_suspect,2011/582 eff 2011-06-06 > cutoff 2011-05-30,
1,2011/563,suspect,oracle_suspect,2015/647 eff 2015-06-01 > cutoff 2015-05-22,
1,2011/644,suspect,oracle_suspect,2016/484 eff 2016-09-01 > cutoff 2016-06-16,
1,2011/697,suspect,oracle_suspect,2013/1155 eff 2014-01-01 > cutoff 2013-12-30,
1,2011/774,suspect,oracle_suspect,2025/1207 eff 2026-01-01 > cutoff 2025-12-11,
1,2011/975,core,,,OK
1,2012/113,suspect,oracle_suspect,2017/608 eff 2017-09-15 > cutoff 2017-09-07,
1,2012/115,suspect,oracle_suspect,2014/1394 eff 2015-01-01 > cutoff 2014-12-30,
1,2012/144,suspect,oracle_suspect,2018/1221 eff 2019-01-01 > cutoff 2018-12-19,
1,2012/188,suspect,oracle_suspect,2014/928 eff 2014-11-15 > cutoff 2014-11-05,
1,2012/242,suspect,oracle_suspect,2012/482 eff 2012-09-01 > cutoff 2012-08-30,
1,2012/264,suspect,oracle_suspect,2013/308 eff 2013-05-10 > cutoff 2013-04-19,
1,2012/38,suspect,oracle_suspect,2016/1013 eff 2016-11-30 > cutoff 2016-11-24,
1,2012/558,suspect,oracle_suspect,2018/856 eff 2018-12-01 > cutoff 2018-11-08,
1,2012/696,suspect,oracle_suspect,2023/1037 eff 2024-01-01 > cutoff 2023-11-23,
1,2012/720,suspect,oracle_suspect,2018/1139 eff 2019-01-01 > cutoff 2018-12-13,
1,2012/818,suspect,oracle_suspect,2016/275 eff 2016-06-01 > cutoff 2016-04-18,
1,2012/829,core,,,OK
1,2012/846,core,,,OK
1,2012/858,suspect,oracle_suspect,2018/854 eff 2018-12-01 > cutoff 2018-11-08,
1,2012/871,core,,,OK
1,2012/979,suspect,oracle_suspect,2015/1155 eff 2016-01-01 > cutoff 2015-09-18,
1,2012/993,core,,,OK
1,2013/1004,suspect,oracle_suspect,2014/609 eff 2014-09-01 > cutoff 2014-08-07,
1,2013/1011,suspect,oracle_suspect,2014/392 eff 2014-06-01 > cutoff 2014-05-15,
1,2013/1048,suspect,oracle_suspect,2015/494 eff 2015-12-01 > cutoff 2015-04-24,
1,2013/1076,suspect,oracle_suspect,2015/1138 eff 2015-10-01 > cutoff 2015-09-17,
1,2013/1097,suspect,oracle_suspect,2015/832 eff 2015-08-01 > cutoff 2015-07-01,
1,2013/1144,suspect,oracle_suspect,2014/705 eff 2014-09-15 > cutoff 2014-08-28,
1,2013/1273,suspect,oracle_suspect,2015/1318 eff 2015-11-15 > cutoff 2015-11-12,
1,2013/1308,suspect,oracle_suspect,2025/1136 eff 2026-01-01 > cutoff 2025-12-04,
1,2013/163,suspect,oracle_suspect,2016/129 eff 2016-03-01 > cutoff 2016-02-18,
